X_0,Y_0,X_20,Y_20,X_40,Y_40,X_ICE,Y_ICE
409.7009742615742,11.724075677902086,409.19285591049186,12.48449607464584,409.36502583182454,13.220248434080077,409.3664941112392,13.739514949703477
411.57231162474164,11.848844849641957,411.064208522852,12.614658222067249,411.23639151492137,13.355033132085673,411.23785979433603,13.874299647709073
413.4436598801896,11.977466146868636,412.93556767058055,12.747131644780758,413.1077354134572,13.48211357911763,413.10921022824016,14.003691370033124
415.31501249254984,12.107628294290045,414.8069202829407,12.877293792202167,414.97908366890516,13.610734876344317,414.9805737328809,14.137705642941356
417.18637236643036,12.24035852536933,416.6782598245643,13.002833389039395,416.8504406381776,13.742437873960455,416.85191980987275,14.26555651507067
419.05772643109464,12.371034289522328,418.5496124369245,13.132995536460804,418.72180414281826,13.876452146868687,418.7232833145135,14.39957078797891
420.92908122191096,12.501966862041108,420.42097594156525,13.267009809369036,420.59317853973954,14.014318545263741,420.5946664252591,14.540518886763408
422.8004461788557,12.636494751680907,422.2923263754693,13.396401531693087,422.46455293666077,14.152184943658789,422.46603210835593,14.675303584769004
424.67181912347286,12.773847533344387,424.16369641547834,13.532727079893412,424.335905549021,14.282347091080204,424.33740214836496,14.81162913296933
426.5431739142891,12.90478010586316,426.035038135558,13.659037101827998,426.20726033983726,14.413279663598978,426.20877000991794,14.94718425607229
428.41453524047375,13.038023953674028,427.90640164019874,13.79305137473623,428.07863909367074,14.552686912188761,428.08013641916676,15.08222576244367
430.2859031020267,13.173579076776988,429.77776950175166,13.92860649783919,429.95002002596027,14.692864585875903,429.95152533912875,15.225228328154486
432.15727967740406,13.3122159002694,431.6491373633046,14.064161620942151,431.82138788751314,14.828419708978856,431.8228953791377,15.361553876354812
434.028647538957,13.447771023372361,433.520494332577,14.195864618558296,433.69274921369777,14.96166355678973,433.69426541914675,15.49787942455513
435.9000197574221,13.584866996670058,435.39185783721774,14.329878891466521,435.5641105398824,15.094907404600598,435.5656180315069,15.628041571976546
437.77138326206284,13.718881269578283,437.2632082711218,14.459270613790572,437.4354849368036,15.232773802995652,437.43698371460374,15.762826269982149
439.64275112361577,13.854436392681244,439.1345848464992,14.597907437282984,439.3068549768127,15.369099351195977,439.30834721924447,15.896840542890374
441.5141233420809,13.991532365978934,441.0059527080521,14.733462560385945,441.17821848145337,15.50311362410421,441.1797107238852,16.030854815798605
443.3854890251777,14.126317063984523,442.87731621269285,14.867476833294177,443.04960812756735,15.646372998180809,443.0510785854381,16.166409938901566
445.25684599445015,14.258020061600675,444.7486797173336,15.001491106202408,444.9209738106642,15.781157696186405,444.9224573392716,16.30581718749135
447.1282073206348,14.391263909411542,446.6200562927109,15.140127929694835,446.79235256449766,15.920564944776181,446.7938535207539,16.451387836860043
448.9995795390999,14.528359882709232,448.4914350465444,15.279535178284618,448.6637117122262,16.05303836748969,448.66525188069227,16.5977289113261
450.8709561144772,14.666996706201644,450.3628029080973,15.415090301387572,450.5350752168669,16.187052640397923,450.5366197422452,16.73328403442906
452.7423305113985,14.804863104596699,452.23416641273803,15.549104574295804,452.40646486298084,16.330312014474522,452.4079723546054,16.863446181850463
454.61370926523193,14.944270353186475,454.10553209583486,15.6838892723014,454.277878472112,16.482046064622125,454.2793271454217,16.994378754369244
456.4850989113459,15.087529727263075,455.9769130281244,15.824066945988541,456.14927247513816,16.62684628889346,456.1507146130796,17.136867703348486
458.35649364052415,15.232586759900201,457.84829831732617,15.965785469870418,458.0206359797789,16.760860561801685,458.02210861610575,17.281667927619814
